transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,payment_method,customer_segment,city
2868,2023-10-13,19:05:00,2,Female,56.0,Beauty,4.0,30.961206638103288,4.4286584052768365,123.84482655241315,Debit Card,VIP,Chennai
2869,2023-01-24,09:38:00,5,Female,29.0,Beauty,3.0,17.94804471651107,22.463197477896905,53.84413414953321,Debit Card,New,Delhi
2870,2022-12-13,13:35:00,106,Female,48.0,Beauty,2.0,23.588459361190367,11.54907872833456,47.176918722380734,UPI,Regular,Chennai
2871,2023-08-26,22:09:00,146,Male,61.0,Beauty,3.0,34.10430123678056,8.716378955107468,102.31290371034167,Debit Card,VIP,Delhi
2872,2022-06-05,19:37:00,72,Male,47.0,Clothing,5.0,303.3930382580459,118.51213623915373,1516.9651912902295,Credit Card,VIP,Delhi
2873,2023-08-19,10:10:00,22,Male,60.0,Clothing,1.0,43.654483433598884,28.4833134509862,43.654483433598884,Credit Card,New,Kolkata
2874,2023-10-09,09:24:00,89,Female,24.0,Clothing,2.0,42.42585922281769,2.9040157702036673,84.85171844563538,Credit Card,Regular,Kolkata
2875,2023-01-25,20:19:00,72,Female,59.0,Clothing,1.0,27.06063933987715,15.788972723641187,27.06063933987715,UPI,Regular,Pune
2876,2022-11-01,19:29:00,84,Male,20.0,Beauty,3.0,315.179132346466,116.12081999990656,945.537397039398,Cash,Regular,Hyderabad
2877,2022-08-14,08:32:00,94,Male,61.0,Electronics,3.0,25.93422476458916,14.263169145505337,77.80267429376748,Credit Card,Regular,Kolkata
2878,2023-10-31,22:01:00,1,Male,45.0,Electronics,1.0,17.111300215029832,19.27688313928973,17.111300215029832,Net Banking,Regular,Bangalore
2879,2023-12-08,17:22:00,3,Male,18.0,Beauty,3.0,34.24173200953815,7.872111925921306,102.72519602861445,Cash,Regular,Hyderabad
2880,2023-07-07,19:18:00,20,Female,42.0,Clothing,4.0,38.40503828946025,19.26784987609377,153.620153157841,Credit Card,New,Chennai
2881,2023-10-31,22:01:00,1,Male,44.0,Electronics,1.0,26.18877278581455,10.275562125164646,26.18877278581455,Credit Card,New,Pune
2882,2022-10-08,19:56:00,95,Female,41.0,Electronics,1.0,23.59063336439376,26.521271234861352,23.59063336439376,Debit Card,VIP,Hyderabad
2883,2022-03-10,11:31:00,17,Female,46.0,Electronics,3.0,506.0966146141411,186.56408912947927,1518.2898438424234,Net Banking,New,Mumbai
2884,2023-05-29,18:39:00,2,Male,22.0,Beauty,2.0,492.9349777079823,192.64241903054872,985.8699554159646,Net Banking,Regular,Delhi
2885,2023-11-15,18:43:00,81,Female,26.0,Electronics,2.0,10.919043805057402,19.2964999472503,21.838087610114805,UPI,Regular,Bangalore
2886,2022-01-28,19:44:00,131,Female,22.0,Electronics,3.0,23.522743130346964,0.0,70.56822939104089,Debit Card,VIP,Hyderabad
2887,2022-06-24,10:07:00,104,Female,24.0,Clothing,1.0,491.1338776981574,135.43491685598732,491.1338776981574,Net Banking,VIP,Delhi
2888,2022-10-16,20:37:00,103,Male,31.0,Electronics,4.0,287.94687643159773,358.5147271860398,1151.787505726391,Debit Card,New,Ahmedabad
2889,2023-05-05,17:37:00,1,Male,55.0,Electronics,1.0,297.4244299185054,96.8616165770845,297.4244299185054,Cash,New,Delhi
2890,2022-09-06,16:21:00,109,Female,43.0,Electronics,1.0,10.027934156029662,11.35029148196405,10.027934156029662,UPI,Regular,Pune
2891,2023-10-08,19:50:00,56,Female,46.0,Beauty,2.0,313.23177201124713,344.6919150472672,626.4635440224943,Cash,VIP,Bangalore
2892,2022-09-14,10:11:00,136,Male,23.0,Electronics,2.0,301.4141900824654,114.8462108527463,602.8283801649308,Cash,VIP,Hyderabad
2893,2022-11-09,12:15:00,109,Male,60.0,Electronics,1.0,18.710709994319306,10.323798579773353,18.710709994319306,Debit Card,New,Ahmedabad
2894,2023-05-04,22:20:00,16,Female,48.0,Clothing,4.0,505.9515474772161,114.50776052682103,2023.8061899088643,Net Banking,VIP,Delhi
2895,2022-11-08,12:40:00,102,Female,32.0,Electronics,2.0,54.01177947691098,16.53809910526583,108.02355895382196,Debit Card,Regular,Delhi
2896,2023-07-11,22:44:00,5,Male,23.0,Clothing,5.0,30.288373021603498,13.243511919260019,151.44186510801748,Debit Card,VIP,Ahmedabad
2897,2022-07-04,10:41:00,145,Female,40.0,Clothing,3.0,41.857503216524506,3.7827335995005287,125.57250964957352,Net Banking,Regular,Chennai
2898,2023-03-22,22:36:00,86,Male,55.0,Beauty,4.0,31.932006684443593,20.369325051023424,127.72802673777437,Debit Card,New,Kolkata
2899,2023-11-02,23:00:00,57,Male,61.0,Beauty,2.0,37.504168420040806,30.871318169476037,75.00833684008161,Cash,VIP,Chennai
2900,2022-05-23,22:51:00,92,Male,65.0,Beauty,2.0,29.406754598441704,12.722573058367665,58.81350919688341,UPI,VIP,Ahmedabad
2901,2023-10-22,11:54:00,21,Female,59.0,Clothing,4.0,14.008611315439794,17.50434465447134,56.034445261759174,Cash,VIP,Chennai
2902,2023-10-04,17:44:00,115,Female,18.0,Clothing,5.0,487.17914307756337,253.75836166418,2435.895715387817,Debit Card,Regular,Mumbai
2903,2023-01-20,18:15:00,136,Male,42.0,Electronics,1.0,24.730265983576817,11.793652100960003,24.730265983576817,Debit Card,Regular,Ahmedabad
2904,2022-07-16,09:11:00,150,Male,28.0,Beauty,3.0,29.3847703364708,4.448920250189867,88.1543110094124,Net Banking,Regular,Ahmedabad
2905,2022-09-03,21:11:00,71,Female,25.0,Electronics,4.0,496.04224374186583,492.17487044639853,1984.1689749674633,Cash,New,Mumbai
2906,2023-04-26,21:56:00,52,Female,57.0,Beauty,3.0,299.34953797586337,113.54306644389551,898.0486139275902,Cash,VIP,Chennai
2907,2022-11-04,22:51:00,90,Male,22.0,Electronics,3.0,8.699613159923505,28.301532719426973,26.098839479770515,Debit Card,Regular,Mumbai
2908,2023-10-09,22:06:00,130,Male,57.0,Clothing,3.0,52.5289723453169,60.74769768353499,157.5869170359507,UPI,New,Kolkata
2909,2023-09-01,19:19:00,87,Female,39.0,Clothing,3.0,22.860364689076256,28.19426732174508,68.58109406722878,UPI,VIP,Ahmedabad
2910,2022-10-22,15:56:00,111,Female,34.0,Beauty,3.0,30.300903889446143,27.679805961621504,90.90271166833843,Debit Card,New,Pune
2911,2022-01-29,22:11:00,68,Female,27.0,Electronics,2.0,16.167015867030223,18.11357545944505,32.334031734060446,Debit Card,Regular,Pune
2912,2023-04-13,20:47:00,29,Male,63.0,Clothing,1.0,37.387424768518045,11.495350627665182,37.387424768518045,UPI,Regular,Hyderabad
2913,2023-01-25,19:42:00,4,Male,39.0,Beauty,1.0,53.65053501862035,28.31326330788939,53.65053501862035,UPI,VIP,Chennai
2914,2023-10-19,18:24:00,76,Female,56.0,Beauty,2.0,44.26091133823014,13.29683072741723,88.52182267646027,Debit Card,New,Hyderabad
2915,2023-03-09,06:48:00,2,Female,40.0,Clothing,2.0,24.69362523437873,9.42088400785974,49.38725046875746,UPI,VIP,Bangalore
2916,2023-08-11,20:03:00,32,Female,51.0,Electronics,1.0,299.99000779738105,375.1142516519584,299.99000779738105,Credit Card,Regular,Delhi
2917,2023-09-13,11:39:00,1,Male,19.0,Electronics,2.0,58.05316418825199,28.55462278456509,116.10632837650398,Cash,Regular,Ahmedabad
2918,2022-12-08,13:31:00,70,Female,64.0,Clothing,3.0,45.0019439393096,19.43491234453604,135.0058318179288,UPI,VIP,Kolkata
2919,2023-03-05,19:34:00,4,Female,42.0,Clothing,2.0,307.635341222167,123.69533324402845,615.270682444334,Net Banking,Regular,Kolkata
2920,2023-11-29,16:33:00,93,Female,50.0,Beauty,2.0,24.112159984073696,13.22480987501149,48.22431996814739,UPI,Regular,Bangalore
2921,2022-12-23,17:56:00,82,Male,40.0,Electronics,3.0,47.460358991997325,33.22592306199178,142.38107697599196,Cash,New,Bangalore
2922,2022-10-01,19:50:00,38,Male,42.0,Beauty,4.0,20.819125337623106,9.349052350030117,83.27650135049242,Net Banking,New,Hyderabad
2923,2022-10-04,20:18:00,67,Female,18.0,Beauty,3.0,478.050621184116,224.99772999657182,1434.151863552348,Net Banking,Regular,Bangalore
2924,2023-09-27,22:43:00,101,Male,51.0,Clothing,1.0,23.448399189247954,10.963865198573094,23.448399189247954,Debit Card,Regular,Mumbai
2925,2022-01-23,18:55:00,155,Male,20.0,Electronics,1.0,57.864552721126685,31.04463246120192,57.864552721126685,Credit Card,VIP,Pune
2926,2022-01-06,08:53:00,85,Male,39.0,Clothing,3.0,289.9406257975371,133.48872017570397,869.8218773926113,Credit Card,Regular,Chennai
2927,2023-09-22,17:32:00,25,Male,32.0,Clothing,1.0,30.135395675547333,55.46076525821996,30.135395675547333,Cash,Regular,Ahmedabad
2928,2022-02-28,08:58:00,72,Female,26.0,Clothing,1.0,23.219168786338887,0.27678908481552433,23.219168786338887,UPI,VIP,Bangalore
2929,2023-01-09,06:43:00,24,Male,42.0,Electronics,3.0,291.365104765504,102.24006742432803,874.095314296512,Debit Card,Regular,Chennai
2930,2023-10-09,18:39:00,64,Female,60.0,Beauty,2.0,495.9918949518439,518.0591057415947,991.9837899036878,Cash,New,Mumbai
2931,2023-11-22,13:14:00,102,Male,65.0,Electronics,1.0,27.279255680415865,10.409005075139824,27.279255680415865,Credit Card,Regular,Bangalore
2932,2023-09-17,20:55:00,53,Female,41.0,Clothing,3.0,63.41812141292698,38.09506640409124,190.25436423878094,Cash,Regular,Delhi
2933,2023-12-03,19:58:00,108,Female,51.0,Clothing,5.0,498.38551507672287,602.2595594885921,2491.9275753836146,Net Banking,New,Bangalore
2934,2022-12-03,12:40:00,100,Male,47.0,Beauty,3.0,506.82179536950855,140.51157837561684,1520.4653861085258,Credit Card,VIP,Pune
2935,2022-08-15,22:26:00,145,Female,25.0,Clothing,2.0,23.972082276853428,7.868736165509374,47.944164553706855,Debit Card,VIP,Hyderabad
2936,2023-10-13,19:05:00,2,Female,57.0,Beauty,4.0,41.26669364576646,9.200743936761839,165.06677458306584,UPI,VIP,Mumbai
2937,2022-01-29,07:05:00,12,Female,22.0,Clothing,3.0,67.18790240758658,31.1542098460519,201.56370722275972,Credit Card,Regular,Delhi
2938,2022-11-13,17:16:00,91,Female,24.0,Electronics,1.0,61.075098484408784,30.362185423834717,61.075098484408784,UPI,New,Pune
2939,2023-12-17,14:49:00,78,Female,44.0,Clothing,2.0,315.8692831200842,124.98286978333448,631.7385662401684,Debit Card,Regular,Hyderabad
2940,2022-05-08,17:57:00,145,Female,26.0,Clothing,2.0,502.5902659221057,207.69925215420855,1005.1805318442114,Debit Card,New,Chennai
2941,2023-10-23,20:51:00,60,Male,45.0,Beauty,3.0,320.98940557111985,350.8454740923726,962.9682167133595,Net Banking,VIP,Delhi
2942,2022-10-03,21:20:00,101,Male,57.0,Clothing,4.0,498.1827392370318,145.4153246520843,1992.7309569481272,Cash,Regular,Chennai
2943,2023-11-15,22:16:00,2,Female,45.0,Beauty,1.0,24.515352511746805,14.625821423970274,24.515352511746805,Credit Card,VIP,Bangalore
2944,2023-10-17,17:38:00,2,Female,19.0,Beauty,4.0,10.31559183078059,17.905214731300504,41.26236732312236,UPI,VIP,Pune
2945,2023-08-04,11:38:00,8,Male,20.0,Electronics,3.0,495.8402680632012,233.70581029550462,1487.5208041896037,UPI,VIP,Delhi
2946,2022-06-13,07:59:00,88,Female,33.0,Clothing,3.0,24.760496562016456,11.92114968275682,74.28148968604937,Debit Card,Regular,Bangalore
2947,2022-09-12,16:37:00,112,Female,35.0,Electronics,3.0,284.9961793922605,89.70520910219562,854.9885381767815,Cash,New,Ahmedabad
2948,2022-07-29,19:45:00,98,Female,56.0,Beauty,3.0,507.03264828754493,170.62287670755072,1521.097944862635,Credit Card,VIP,Chennai
2949,2023-12-18,20:34:00,101,Female,50.0,Clothing,2.0,299.9271276833494,125.38264628953138,599.8542553666988,Credit Card,VIP,Mumbai
2950,2022-10-05,21:12:00,87,Male,29.0,Beauty,4.0,56.691341615834304,53.333315282512004,226.76536646333722,UPI,Regular,Kolkata
2951,2022-11-22,17:02:00,57,Female,65.0,Beauty,4.0,32.86965408597476,29.707075607125883,131.47861634389903,Cash,New,Pune
2952,2022-12-30,22:40:00,66,Female,31.0,Beauty,1.0,302.4170830216295,316.2410373282063,302.4170830216295,UPI,New,Delhi
2953,2022-04-30,21:00:00,131,Female,38.0,Beauty,2.0,7.05399958412281,9.479959853012252,14.10799916824562,Cash,New,Chennai
2954,2023-04-09,21:03:00,36,Male,44.0,Clothing,4.0,498.687149035887,230.10956072870897,1994.748596143548,Debit Card,New,Ahmedabad
2955,2022-03-31,18:15:00,92,Male,19.0,Clothing,3.0,39.72970594032658,26.280542790348647,119.18911782097975,Net Banking,VIP,Chennai
2956,2022-10-01,10:01:00,120,Male,31.0,Beauty,1.0,40.50502678064075,21.771305679195457,40.50502678064075,UPI,VIP,Bangalore
2957,2023-07-26,11:51:00,1,Male,35.0,Electronics,3.0,293.7249930142773,149.00530634380388,881.1749790428319,Net Banking,Regular,Mumbai
2958,2023-12-04,13:39:00,110,Female,23.0,Electronics,1.0,295.1683533233684,118.55782012570637,295.1683533233684,Credit Card,VIP,Pune
2959,2023-11-15,18:43:00,81,Female,24.0,Electronics,3.0,19.486836019358016,24.522070928542345,58.46050805807405,Credit Card,Regular,Delhi
2960,2022-03-12,11:21:00,57,Male,65.0,Clothing,5.0,52.7270863652083,13.535658131688301,263.6354318260415,Net Banking,Regular,Ahmedabad
2961,2023-12-16,07:58:00,5,Female,47.0,Beauty,4.0,46.95342789213201,22.650709157323636,187.81371156852805,UPI,VIP,Ahmedabad
2962,2022-09-29,17:50:00,98,Male,61.0,Electronics,2.0,36.75380053229267,8.372201893757884,73.50760106458534,UPI,VIP,Kolkata
2963,2023-10-05,13:58:00,81,Female,45.0,Clothing,2.0,64.9012346425213,24.06126187777023,129.8024692850426,Net Banking,Regular,Ahmedabad
2964,2022-07-13,17:08:00,101,Male,41.0,Clothing,1.0,16.21557303842215,9.00835811947068,16.21557303842215,Credit Card,VIP,Delhi
2965,2023-10-03,19:39:00,104,Male,45.0,Clothing,4.0,51.90626473971801,29.955263488118096,207.62505895887205,Debit Card,New,Chennai
2966,2023-12-30,20:18:00,5,Male,55.0,Electronics,2.0,306.44764749608095,113.76222498758194,612.8952949921619,Credit Card,New,Pune
2967,2022-04-06,08:38:00,62,Female,45.0,Beauty,3.0,293.54898906824786,95.43261802940613,880.6469672047435,Cash,New,Chennai
2968,2023-10-06,20:04:00,83,Male,31.0,Clothing,5.0,482.53656858893737,512.7162239649622,2412.682842944687,UPI,New,Mumbai
2969,2022-03-06,11:13:00,24,Male,36.0,Electronics,3.0,313.98018251558244,79.57134231085381,941.9405475467473,Credit Card,Regular,Mumbai
2970,2023-11-06,19:59:00,79,Male,21.0,Electronics,5.0,297.31218410858804,332.90229704832876,1486.5609205429403,Debit Card,Regular,Bangalore
2971,2023-07-24,11:13:00,3,Female,57.0,Clothing,1.0,34.89249434233666,12.39671644188245,34.89249434233666,Credit Card,New,Bangalore
2972,2023-12-22,11:42:00,71,Female,37.0,Clothing,5.0,33.43661045120802,15.893510702952879,167.1830522560401,Net Banking,VIP,Bangalore
2973,2022-12-12,13:07:00,91,Male,21.0,Clothing,2.0,306.77459628815507,142.2961171511423,613.5491925763101,Cash,Regular,Delhi
2974,2023-11-07,17:27:00,14,Male,40.0,Electronics,4.0,62.0132404998104,56.655587743854596,248.0529619992416,Credit Card,VIP,Ahmedabad
2975,2023-06-19,19:00:00,105,Female,59.0,Electronics,5.0,38.33163240279066,9.042763769492781,191.6581620139533,UPI,New,Pune
2976,2022-09-03,13:09:00,81,Female,49.0,Beauty,3.0,302.78093086195645,136.60256146015706,908.3427925858693,Net Banking,VIP,Pune
2977,2023-06-21,19:27:00,27,Male,61.0,Beauty,5.0,30.377772288192087,16.22723646330227,151.88886144096043,Net Banking,New,Pune
2978,2023-10-22,21:26:00,57,Male,63.0,Clothing,2.0,25.197688483193623,27.917601923027373,50.395376966387246,UPI,Regular,Ahmedabad
2979,2022-05-03,20:15:00,58,Female,51.0,Electronics,4.0,21.763672896415333,35.673058228332145,87.05469158566133,Net Banking,Regular,Mumbai
2980,2023-04-01,10:22:00,1,Male,45.0,Electronics,4.0,31.90832160577667,5.608729904901992,127.63328642310668,Net Banking,New,Pune
2981,2023-04-12,06:52:00,32,Female,49.0,Electronics,3.0,41.85413657489021,17.65694172487425,125.56240972467063,Credit Card,New,Mumbai
2982,2022-12-31,19:16:00,130,Female,23.0,Beauty,3.0,305.02773349223406,347.149220273444,915.0832004767021,Debit Card,VIP,Bangalore
2983,2023-10-10,13:35:00,79,Female,28.0,Beauty,2.0,499.3422469584238,236.55841290119974,998.6844939168476,Cash,New,Pune
2984,2022-09-07,19:53:00,138,Male,64.0,Electronics,5.0,25.353619752762206,37.65084468888449,126.76809876381103,Credit Card,VIP,Kolkata
2985,2022-09-28,20:17:00,109,Male,20.0,Clothing,1.0,52.794636674095294,47.68474047290407,52.794636674095294,UPI,VIP,Mumbai
2986,2023-11-30,21:47:00,134,Female,50.0,Electronics,3.0,516.5591620318378,143.47423296154128,1549.6774860955134,Net Banking,VIP,Chennai
2987,2023-03-02,08:48:00,5,Male,44.0,Clothing,2.0,500.7811880384586,249.69180192700128,1001.5623760769172,Credit Card,Regular,Kolkata
2988,2022-09-08,08:20:00,68,Male,24.0,Clothing,3.0,295.2301873136041,113.17583219338212,885.6905619408124,Cash,New,Mumbai
2989,2023-03-24,08:40:00,30,Male,43.0,Beauty,2.0,58.553695092636914,26.472168166603108,117.10739018527383,Debit Card,New,Pune
2990,2022-10-01,20:33:00,96,Female,61.0,Clothing,1.0,508.26637063594154,539.3724221267771,508.26637063594154,UPI,Regular,Delhi
2991,2023-08-07,20:22:00,74,Male,21.0,Electronics,1.0,48.11649240008953,10.014506743917455,48.11649240008953,Debit Card,Regular,Kolkata
2992,2022-01-02,06:23:00,69,Female,45.0,Clothing,1.0,11.563863614746117,13.021083969248219,11.563863614746117,Credit Card,Regular,Hyderabad
2993,2023-12-12,18:50:00,80,Male,27.0,Electronics,3.0,506.2853620349055,157.04101337205657,1518.8560861047165,Credit Card,Regular,Delhi
2994,2022-05-17,07:47:00,15,Male,30.0,Clothing,1.0,305.3009467558612,130.93659446040365,305.3009467558612,Credit Card,New,Delhi
2995,2022-10-25,17:54:00,78,Female,24.0,Beauty,1.0,2.826196700050808,31.2765421214238,2.826196700050808,UPI,Regular,Bangalore
2996,2023-12-07,20:05:00,4,Female,47.0,Electronics,3.0,22.87667115516682,11.185425839195963,68.63001346550047,Debit Card,VIP,Bangalore
2997,2022-03-16,18:05:00,142,Male,19.0,Clothing,4.0,489.5645720558889,267.1571086396089,1958.2582882235556,Credit Card,Regular,Kolkata
2998,2022-09-19,09:42:00,55,Female,38.0,Beauty,1.0,288.4719168879454,109.66815193701564,288.4719168879454,Net Banking,New,Ahmedabad
2999,2022-09-10,21:16:00,2,Female,34.0,Beauty,2.0,70.81935052283373,56.20177060289614,141.63870104566746,Debit Card,Regular,Mumbai
3000,2022-05-04,10:52:00,120,Female,62.0,Clothing,2.0,37.30735038865729,21.94668219754821,74.61470077731458,Debit Card,VIP,Pune
3001,2022-04-01,06:48:00,15,Male,22.0,Clothing,3.0,74.59909771190044,19.331588891845374,223.79729313570132,UPI,New,Kolkata
3002,2022-07-11,07:33:00,59,Female,48.0,Beauty,1.0,497.22072086059086,272.9807428452963,497.22072086059086,UPI,Regular,Pune
3003,2022-01-29,22:11:00,68,Female,28.0,Electronics,1.0,24.417593803190236,10.089862906537626,24.417593803190236,Debit Card,New,Bangalore
3004,2022-01-21,11:38:00,141,Female,42.0,Electronics,1.0,311.83469985256374,126.19989138583125,311.83469985256374,Cash,VIP,Ahmedabad
3005,2023-10-24,15:16:00,76,Male,50.0,Electronics,5.0,516.8188634343613,174.63674103183322,2584.094317171807,Debit Card,VIP,Ahmedabad
3006,2022-03-08,21:29:00,145,Female,55.0,Clothing,5.0,297.03520208650616,130.22026726651856,1485.1760104325308,Credit Card,VIP,Hyderabad
3007,2022-09-21,07:07:00,55,Male,52.0,Clothing,2.0,37.90489673907352,16.403031104916405,75.80979347814704,Credit Card,VIP,Delhi
3008,2022-12-21,22:22:00,77,Male,23.0,Beauty,1.0,508.3102780617659,174.77337140156394,508.3102780617659,UPI,Regular,Mumbai
3009,2023-12-05,12:56:00,68,Female,31.0,Electronics,1.0,34.00996897619649,26.759447185027387,34.00996897619649,Net Banking,VIP,Mumbai
3010,2023-02-23,21:17:00,5,Female,48.0,Clothing,2.0,292.12062703775837,119.15563809675746,584.2412540755167,Net Banking,Regular,Hyderabad
3011,2022-10-13,10:22:00,5,Female,29.0,Beauty,1.0,56.31765930888887,24.683628141597648,56.31765930888887,Debit Card,Regular,Chennai
3012,2022-11-13,17:25:00,106,Male,45.0,Beauty,5.0,499.2337384696608,599.5635653321162,2496.168692348304,Net Banking,Regular,Kolkata
3013,2023-06-30,21:48:00,3,Female,41.0,Beauty,2.0,32.46130869973757,10.065996690950218,64.92261739947514,Net Banking,Regular,Chennai
3014,2022-11-26,20:42:00,45,Female,20.0,Clothing,4.0,270.1632419612729,337.1772946640213,1080.6529678450916,Net Banking,VIP,Hyderabad
3015,2022-05-08,17:57:00,145,Female,26.0,Clothing,2.0,482.64096919578026,204.15666743880217,965.2819383915605,Cash,New,Delhi
3016,2022-06-23,17:02:00,7,Male,37.0,Beauty,5.0,45.5264237181641,6.775537246236534,227.63211859082048,Debit Card,Regular,Pune
3017,2023-03-20,06:17:00,106,Male,26.0,Clothing,5.0,293.08694206384547,78.73993866516803,1465.4347103192274,Credit Card,New,Delhi
3018,2022-05-30,22:37:00,58,Male,61.0,Beauty,4.0,37.62398425472666,17.107449472831547,150.49593701890663,Credit Card,Regular,Mumbai
3019,2023-12-23,18:00:00,66,Female,21.0,Beauty,5.0,54.424788026676616,60.96059111786257,272.1239401333831,Debit Card,Regular,Bangalore
3020,2023-11-13,10:42:00,124,Male,65.0,Electronics,4.0,307.44719733112595,106.34679929222597,1229.7887893245038,Debit Card,New,Bangalore
3021,2023-09-26,20:24:00,1,Female,20.0,Beauty,1.0,66.6976843101353,19.89233861953612,66.6976843101353,UPI,Regular,Mumbai
